"id"	"title"
2065	"Scott Jenkins - Discovering the Lost Tribes of Israel - Who They Are and Where They Went"
2066	"Russ Barlow - Genesis and the Science of Creation"
2067	"Russ Barlow - Genesis and the Last Days"
2068	"David Lindsley - Many Witnesses: Ancient Artifact Correlations to the Book of Mormon"
2069	"Mark Hasara - Captain Moroni was a TOP GUN Graduate!"
2070	"Rod Meldrum - Is Native History Being Changed, Again?"
2071	"Greg Matsen - Families Are For Never: The Vicious War Against The Traditional Family"
2072	"Hannah Stoddard - Time to Testify: Erecting Truth's Standard Worldwide"
2073	"Doug Crockett - Your Legacy Story"
2074	"David Butler - In the Borders of the Land"
2075	"Leah Stoddard - Embracing My Israelite/Nephite Heritage Changed My Path"
2076	"David Hocking - The Annotated Revelation of Joseph Smith Jr."
2077	"Steve Smoot - Tipping Pointe Family Foundation of Nations"
2078	"Troy Ables - Eternal Echoes: The Ancient Esoteric Gospel"
2079	"Hannah Stoddard - Preparing for the Last Days the Lord's Way"
2080	"Mike and Betty LaFontaine - Phoenicia Ship Report. She Lives!"
2081	"Dean Sessions - The Science that Demonstrates the Existence of our Creator"
2082	"Jeremy Michel - Dinosaurs in Scripture: Dragons in the Book of Mormon"
2083	"Angie Christiansen - Home Remedies for First Aid"
2084	"Leah Stoddard - The 1826 Trial, on Trial: Where Does the Evidence Lead?"
2085	"DW Crosby - America's Two Trees of Life, Your Choice; Freedom or Slavery [Liberty or Serfdom]"
2086	"Jack Brinkerhoff - Monumental Miracles: Recognizing the Lord's Hand in Preserving Church Historic Sites"
2087	"Jeff Amberson - Let the Scriptures Prevail! A Prophetic Model for Book of Mormon Lands"
2088	"Steve Smoot - Kirkland and the Cancel Culture Movement of the 1800's"
2089	"Daren Lee - How the UM Brought the Light of the Gospel Back into My Life"
2090	"Kevin Humphrey - Getting Old is Inevitable. Aging is Optional"
2091	"Ty Markham - Believing Joseph: Finding Our Real Gospel Roots"
2092	"Roger Cook - Phoenicia in the Land of Zarahemla: The Land of the Spared"
2093	"Michael House - Extreme Ownership Modeled in the Book of Mormon"
2094	"DW Crosby - Americas Tree of Life"
2095	"Greg Jarrard - Bring Your Memoir to Life in 6 Weeks"
2096	"Deb Beazley - Loving the Unlovable, Suicide and other Difficult Subjects"
2097	"Doug Detelj - Mormon Witnesses of Jesus Christ"
2098	"Robert Brown - The Immigration Invasion: What is the Constitutional Solution"
2099	"Kevin Kraut - Parallel Times of the Book of Mormon and Modern Day"
2100	"Doug Crockett - Personalized Documentary, the story behind the story"
2101	"Janet Kent - 3 Second Comings - When and Where - And How We Triumph Through"
2102	"Kris Kimball - Templar Traditions"
2103	"Delores Kahkonen - Working with the 1877 Indian Chiefs Brought Forth Amazing Revelations"
2104	"Betty LaFontaine - They Called him Father, Joseph Smith and the Indians"
2105	"David W. Allan - How Can We Know the Truth about Everything Book of Mormon"
2106	"Shandra Madsen - Food Storage & Meal Planning 101"
2107	"Eldon Barrowes - Joseph's Words About Zelph Did Not Fail"
2108	"Karen Boren - The Red Heifer and the Savior's Red Robe"
2109	"Adam Salisbury - Gaining Protection Through the Armor of God"
2110	"Brenda High - Transforming Hurt: Healing Physical, Emotional"", & Mental Wounds Inflicted by Others"
2111	"Shawn Hugh - The Prophetic Poetic Answer by Brother Joseph"
2112	"Boyd Tuttle - Explorations in Latter-Day Literature"
2113	"Kip Denning - Hope for America: The Book of Mormon - Part 2"
2114	"Dina Alexander - Shielding Our Youth: Strategies for LDS Parents in Teaching Healthy Sexuality in a Pornographic Culture"
2115	"Rian Nelson - Jaredites Land in America from the Pacific - Ether 2 Explained"
2116	"Joel Skousen - How the Deep State will Steal the 2024 Election from Trump"
2117	"Hannah Stoddard - Messiah Ben Joseph: Ancient Prophecy Testifies of Joseph Smith"
2118	"David Taylor - Connecting with Book of Mormon Stories"
2119	"Eldon Barrowes - Zions Camp: Untold Stories"
2120	"Tom Tomeny - ""Let God Govern"" Candidate for Utah Governor"
2121	"Frank Keele - The Millennial Dawn Channel"
2122	"Lonnie Crockett - How to Defend the Constitution - Part 3"
2123	"David Patrick - The Hitchhiker's Guide to New Jerusalem - Part 2"
2124	"Hap Cluff - Universal Flood How it Happened"
2125	"Rick Robinson - Three American Heroes You've Never Heard Of...Yet Who Saved Our Nation"
2126	"Steve Smoot - Future of Nations The Fate of the Family"
2127	"Katie Cook - Our Responsibility as Saints in America; A Story told with Music"
2128	"David Douglas - Book of Mormon Evidence in Videos"
2129	"Jeremy Michele - Dinosaurs in the Scriptures: Science and Fact"
2130	"Richard & RuthEllen Brown - China, Sweet and Sour"
2131	"Dina Alexander - Shielding Our Youth: Strategies for LDS Parents Teaching Sexuality in Pornographic Culture"
2132	"Dr. Chris Lauritzen - Ruffians and Gentlemen: The Valor and Virtues of Elite Tactical Teams"
2133	"Jim Lucas - Lehi at Jerusalem - and Nauvoo"
2134	"Steve Smoot - Cultural Imperialism Part 1"
2135	"Steve Smoot - Cultural Imperialism Part 3"
2136	"Steve Smoot - Cultural Imperialism Part 4"
2137	"Steve Smoot - Cultural Imperialism Part 2"
2138	"Steve Smoot - Demographic Winter Podcast, SES"
2139	"Richard & RuthEllen Wood - KIDNAPPED; The Heart, Mind and Soul of our Children"
2140	"Steve Smoot - Manifest Destiny Agenda of the 1800's"
2141	"Steve Murphy - The Levitical Law of Moses vs the Law of the Gospel - Part 2"
2142	"Greg Matsen, Val Larsen"", David Butler - Challenging the Great Apostasy"
2143	"Lonnie Crockett - How to Defend the Constitution - Part 2"
2144	"Victoria LaFontaine - Optimum Health & Wellness through Visceral Manipulation & Cleansing"
2145	"David Pyne - How America can Avert World War Three and Ensure America's National Survival"
2146	"Jeremy Michel - Dinosaurs in the Scripture: Science and Fact"
2147	"Julie Smith - Do the Book of Mormon Fathers hold the answers in building a Christ-Centered Home"
2148	"Leah Stoddard - Build Your Own Free Curriculum with the Joseph Smith Foundation Website"
2149	"Benjamin Shaffer - Remarkable and Meaningful Hebrew Holy Days Revealed in Book of Mormon and Restoration"
2150	"Dale Lewis - Freeze to Death? Or Prosper in the Cold Come See How!"
2151	"Nate Richardson - Responding to LDS Evolutionists: Human Origins and UM Science"
2152	"Jay Frandsen - Understanding Truth by Demonstrating True Science"
2153	"Dr. Joyce Brown - Celestial Highlights from the Other Side"
2154	"Steven Dennis - Unraveling on the Prophetic Vision of Daniel and the Nauvoo Exodus"
2155	"Patricia Kent - Utah Petroglyphs Testify of Christ/Possible Ancient Temple Site!"
2156	"David Allan - Thy Kingdom Come on Earth as it is in Heaven"
2157	"Dennis Cox - Journey of Discovery - The Golden Threads of the Universal Model"
2158	"LaMonte Wilcox - A Neuroscientific Perspective on how Repentance Solves Mental Health Struggles and Addiction"
2159	"Patricia Kent - Wild plants and their many uses"
2160	"Kris Kimball - Mysteries of the Divine Feminine"
2161	"Tom Smokoff - NASA's Nanofiber water filtration, 99.9999% reduction in Viruses and Bacteria"
2162	"Ducon Williams - Joseph Smith TV Series - Debut, Titled ""Defiance of the Law"
2163	"Russ Barlow - Phoenicia, Showing our Youth the Covenant"
2164	"Tautai Fano - ""If Jesus Had Tiktok"" with Elder TikTok"
2165	"David Douglas - Spreading the Message of the Book of Mormon with Tiktok @ancientanswers"
2166	"Danny Levie - Changing the World Through Kindness & Love, Confirming the Book of Mormon in the Heartland"
2167	"Brittany Boltinhouse - ""Latter-Day Influencing"" @mamasosa"
2168	"Frank Keele - The Millennial Dawn Channel"
2169	"Kevin Prince - 2nd Coming Remaining Events and the Key We Almost Missed"
2170	"Sera Smith - How Do We Become Like a Rebekah and Isaac - Using the Book of Mormon?"
2171	"Allan Wade - Our Future is as Bright as our Faith - UM Truth & the Simple Life"
2172	"Ed Hendershot - 2024 and Beyond...Analysis of Significant Events Past, Present"", and Future"
2173	"McKelle Wilcox Kiser - Discovering and Breaking Ancestral Trauma: Through a Completely New Parenting Program"
2174	"Dale Lewis - Freeze to Death or Thrive in the Cold Come See How"
2175	"Chauncy Childs - How the Book of Mormon Responds to Modern Philosophies of Men"
2176	"Dr. Mark Livingston - Cellular Preparedness and Healthy Living the Easy Way"
2177	"Melanee Oteo - Can We Survive the Deception & Chaos of the Last Days Without a Divine Witness of the Book of Mormon"
2178	"Max Gyllenskog - Environmental Health Scientist (Specialization in Water) Water Purification and Storage"
2179	"Lonnie Crockett - How to Defend the Constitution Part 1"
2180	"Richard & RuthEllen Wood - And the Earth Shall Be Rolled Together as a Scroll - Part One"
2181	"Mark Higbee - Isaiah's Way of Holiness, The Covenant of the Book of Mormon"
2182	"Hap Cluff - Climate Emergency Non-Evidence ""Lies Keep us From Christ"
2183	"Tim Peak - Happy Hemp Oil for Happy Healthy People"
2184	"Frankie Davis - The Appearance of Jesus Christ to the Dine' People and Where the Dine' People Came From"
2185	"Rick Robison - Lessons Learning In War--Rescuing Our Children From the Modern Abomination of Desolation"
2186	"Thu. V1. DW Crosby NEEDS MORE EDITING"
2187	"Angie Christiansen - Don't Can It and Kill It, Store It Alive! Easy Fermenting for Food Storage"
2188	"Dr Steve Lacy - ""Last of the Bandit Riders"" Sundance and Butch Cassidy"
2189	"Guy Laing - Ministering Like the Master"
2190	"Jeremy Michel - Dinosaurs in Scripture: Flood Evidence"
2191	"David Doane - The Cherokee Religious Knowledge & How They Came Across the Atlantic"
2192	"Deb Beazley - Ordinary People Extraordinary Experiences"
2193	"Thu. v1. Benjamin Shaffer"
2194	"David Pyne - How America can Avert World War 3 and Ensure America's National Survival"
2195	"Ben King - Saints of One Heart and One Mind: Remarkable Insights from Eastern Wisdom"
2196	"Dean Sessions - The Signs of the Time's - Where True Science and Prophesy Meet"
2197	"Hannah Stoddard D2.mp4 REPLACE NEEDS SOUND"
2198	"Jonathan Neville - The Faith Model: No More Contention"
2199	"Farrell and Rhonda Pickering - Update from Israel"
2200	"Rob Bishop - The Things I Learned in Congress They Never Taught in School"
2201	"Rod Meldrum - Heartland Happenings 2024 Eclipse & the Future"
2202	"Brian Nettles - The Order of Nehor. What is it? How did it get here?"
2203	"Michael House - The Forging of Amulek"
2204	"Angie Christiansen - Emergency Herbs You Can Grow and Use at Home"
2205	"Julie Smith - Do the Book of Mormon Fathers hold the answers in building a Christ-Centered Home?"
2206	"Craig Fairclough - Which Water Filter System is Best For Me?"
2207	"Marcello Surjopolos - The 5 Food Killers - Will Your Food REALLY Last 25 years?"
2208	"Mark Livingston - Cellular Preparedness and Healthy Living the Easy Way"
2209	"Jen Orten - ""A Strange Thing in the Land"
2210	"Dr. Tres Tanner - Marriage in the Last Days"
2211	"Rod Meldrum - No More Contention Through Respect and Dialogue with Richard Ferguson Executive Director of Scripture Central"
2212	"Jonathan Neville - The Rational Restoration: Clarity, Charity"", and Understanding"
2213	"Hannah Stoddard - Using the Book of Mormon to Save the Constitution"
2214	"Russ Barlow - Salt: God's Covenant with Man"
2215	"Kate Dalley - Today's Gadiantons May Surprise You"
2216	"Greg Matsen - Critical Theory in and on the Book of Mormon. Academia's Push to Change Scripture"
2217	"Kwaku El - Joseph Smith and the Multi-Dimension"
2218	"Hayden Paul - The World's Greatest Evidence for the Book of Mormon"
2219	"Greg Matsen - The Missing Tradition of the Brazen Serpent"
2220	"Kate Dalley - Buckle Up. What's Coming Next?"
2221	"David Doane - Scriptural, Physical"", Linguistic & Archaeological Evidence of Zedikiah's son Nedabiah ben Zedikiah"", Prince Mulek"
2222	"Kimberly Ells - Your Life's Work and the Book of Mormon"
2223	"Daniel Burdett - Should We Trust LDS Scholars or Our Prophets? President Nelson Leads the Way"
2224	"Rod Meldrum - Book of Mormon Voyages: Lehi, Mulek & the Phoenicians"
2225	"Russ Barlow - Water: A Testament of Christ"
2226	"Mike.& Betty LaFontatine - 'Phoenicia' Report"
2227	"Charles Castleberry - America's Charters of Freedom. Our Firm Foundation"
2228	"Dean Sessions - How and Why Salt is the Most Important Mineral in the Earth"
2229	"Hannah Stoddard - Book of Mormon Answers to Cultural Marxism & the War on the West"
2230	"Russ Barlow - Why Believe Christ?"
2231	"Hannah Stoddard - Why No Christ Without Joseph Smith?"
2232	"Rod Meldrum - Why Geography Matters?"
2233	"Eric Moutsos - Defending the Kingdom"
2234	"Jonathan Neville - 200 Years of Cumorah/Ramah"
2235	"Rod Meldrum - For Signs and Seasons, Last Day Parallels in the Book of Mormon"
2236	"Joseph Knew 2.0 Part 4 - Book Of Mormon Evidence"
2237	"Joseph Knew 2.0 Part 5 - Book of Mormon Evidence"
2238	"Joseph Knew 2.0 Part 2 - Book of Mormon Evidence"
2239	"Joseph Knew 2.0 Part 3 - Book of Mormon Evidence"
2240	"Joseph Knew 2.0"
2241	"Breaking the Silence: What Is Happening with Book Of Mormon Evidence.org? | Book Of Mormon Evidence"
2242	"A Hill Cumorah Celebration in 2023 Part Two - The Evidence"
2243	"A Hill Cumorah Celebration in 2023 Part One - Setting the Stage"
2244	"Dean Sessions - How Universal Model Science Helps Make Sense of Last-Days Social Unrest and Natural Disasters"
2245	"Steve Smoot - Silencing the Remnant of This Land"
2246	"Kate Dalley - Preparing our Kids and Grandkids Spiritually for What's Coming"
2247	"Greg Matsen -  God's Patriarchy: The DBR Principle"
2248	"Rick Robison - Saving Our Children and Healing America: The Only Workable Solution"
2249	"Hannah Stoddard - Book of Mormon Translation: Answering Critics, Emma & Martin's Statements + FAQs"
2250	"Robert Brown - How the Constitution is the Solution to our National Problems"
2251	"Greg Matsen - Lehi Saves Jesus: The Book of Mormon is the Older Religion"
2252	"Dr. Joyce Brown - How to Take a ""Spiritual Shower"" with Eternal Benefits"
2253	"Kate Dalley - The Media, The Future"", and Our Children"
2254	"Stoddard Panel - Is the Covenant on the Land of America Lost? Are There Solutions to Turning the Tide?"
2255	"Charles Castleberry - The Declaration of Independence List of Grievances Jefferson Wrote in 1774"
2256	"David Allan - Wokeism and the Book of Mormon Cure"
2257	"David Doane - Mulek, Nedabiah Ben Zedekiah"", Prince of Israel in the Promised Land"
2258	"Cassie Easley - A Republic, Have We Kept It?"
2259	"Pamela Openshaw - From Apathy to Hope: Rebuilding a Disintegrating Nation"
2260	"Hannah Stoddard - Who is the Remnant? The Constitution, Zion & ""Lions Among Gentiles"
2261	"Daniel Burdett - Darwin's Disciples in CES Dismissing Prophetic Statements Against Evolution"
2262	"Russ Barlow - Water God's Most Powerful Substance"
2263	"Boyd Tuttle - Swirling in the Vortex Part 2"
2264	"Russ Barlow - The Science of Creation and the Flood"
2265	"Rhonda Pickering - The Red Heifer & Prophecy - Setting the Stage for the Daily Sacrifice"
2266	"Cindy Biggs - The Declaration of Independence and the Constitution"
2267	"James Lucas - Joseph and Oliver Told the Truth: How the Book of Mormon was Translated and Why it Matters"
2268	"Henry Barlow - Healing the Earth with Cows"
2269	"Leah Stoddard - Nephite Quest: Motivating Youth, Real Heroes & Changing History"
2270	"Lonnie Crockett - Constitutional Violations by Both Republicans and Democrats"
2271	"Kimberly Smith - Answering the Claim: Brigham Young Took Over The Church for Power and Polygamy"
2272	"Dawn Van Nosdol - A Prepared Home: A New Innovative Approach to Everyday Food Storage and Preparedness"
2273	"Michael Bedard - 85 Native American Chiefs, Remember Them in These Last Days"
2274	"Michael House - Enduring Lessons from the Life of Amulek"
2275	"Steve Smoot - Future of Humanity Family Foundation of Nations. A Story That Must Be Heard"
2276	"Steven Murphy - The Levitical Law of Moses vs The Law of the Gospel - Part 1"
2277	"David Hocking - Recently Discovered Biblical-Era Books Testify of Joseph Smith to be the Prophet of the Restoration"
2278	"Don Bradley - The 3-Nephites, The Angel with the Drawn Sword"", and the Origin of Nauvoo Polygamy"
2279	"Eldon Barrowes - The Zelph Mound Artifact Feared by Archaeologists"
2280	"Jonathon Neville - The Rational Restoration"
2281	"Hap Cluff - Climate Change Non-Evidence-Evidence"
2282	"Dean Sessions - Ask Your Science Questions and Get Real Answers! Part 2"
2283	"Chuck Castleberry - The Emancipation Proclamation and America's Forgotten Heroes"
2284	"Pamela Openshaw - Conservative vs Progressive II Part 2"
2285	"Dean Sessions - Ask Your Science Questions and Get Real Answers! Part 1"
2286	"Chuck Castleberry - Impact of Initial Draft of the Declaration of Independence and the Constitution on the Importation of Slaves"
2287	"Ed Earle - Obtaining the Knowledge of God"
2288	"Pamela Openshaw - Teaching Children Patriotism"
2289	"Debi Rollo - 12 Values of the Constitution To Preserve as Our Nation Declines"
2290	"David Read - The Bat Creek Stone Debate"
2291	"Bill Pressgrove - The Founders Constitutional Plan for ""We the People"" to Secure America's Future"
2292	"Lonnie Crockett - Is any Part of the Constitution Being Upheld by Those in Office Today?"
2293	"Teena Horlacher - How to acquire precious metals and protect wealth in an unstable financial environment"
2294	"Rick Robison - Frontier of Iraq to the Temple of our Lord, a CIA Officer's perspective on the Left's targeting of our children"
2295	"Robert Brown - King-Men Fight to Rewrite our Law: How to Rescue the Constitution"
2296	"Jennifer Brown - One Zoom call a Month and One Text a week, makes a difference in Utah"
2297	"Enoch Moore - Solutions to Tyranny: The Founders Pattern"
2298	"David Pyne - How the US Can Stop Provoking World War Three with Russia and China"
2299	"Bo Short - You Choose To Be Victorious"
2300	"Steven Dennis - The United States Flag and its relation to the restored gospel of Jesus Christ"
2301	"Lonnie Crockett - Does it Really Matter that we have a Constitution?"
2302	"Eldon Barrowes - Zelph Mound, Joseph Smith and Third Nephew"
2303	"Shane Watson - Building Self-Moderating Greenhouses"
2304	"Marcus Ladd - The Temple Endowment An Ancient Celebration of the Plan of Salvation"
2305	"Mark Higbee - Understanding Isaiah is key to an inheritance in Zion"
2306	"Guy Laing - You be the Judge"
2307	"Keith Kelsch - The History of Business Networking: A New Vision to Save Our Communities"
2308	"Richard Proctor - Hidden Lies of the Federal Reserve Banking System"
2309	"Shawn Hugh - JST 5 Books of Moses"
2310	"Roland Thompson - Your Impact, Your Legacy: Building a Powerful and Lasting Connection with the Younger Generation"
2311	"Boyd Tuttle - Navigating the Hyper-Fast-Growing Heartland Library"
2312	"Karen Boren - Biblical Symbolism and the Red Heifer"
2313	"Kim Smith - Rough Stone Rolling Debunked"
2314	"Eric Moutsos - Where are the Men?"
2315	"Rhonda Pickering - In the Third Day He will Raise Us Up"
2316	"Kris Kimball - Finding Heavenly Mother"
2317	"Eldon Barrowes - Zelph Mound and Preparing for America's Prophesied Future"
2318	"David Patrick - Prophesies & Timelines for the Saints Return to Jackson County to Build Zion"
2319	"Phill Wright - Pride the Root of all Evil"
2320	"Roland Thompson - Your Impact, Your Legacy: Building a Powerful and Lasting Connection with the Younger Generation"
2321	"David Doane - The Newark Earthworks - An Israelite Tree of Life and Egyptian Sacred Geometry Speak From the Dust"
2322	"David Hocking - When the Times of the Gentiles are Fulfilled"
2323	"Kris Kimball - Traditions of Christ in Ancient Britain"
2324	"Farrell Pickering - Opening the Seventh Seal: A Timeline"
2325	"David Doane - From Jerusalem to Zarahemla and Back: The Chronicles of Nedebiah ben"
2326	"Janet Kent - Approaching Adam-ondi-Ahman, What's Coming for America"
2327	"Steve Murphy - Good Joseph But Bad Brigham? Or Were They Best Friends?"
2328	"Keith Chandler - THE Most Important Emergency Preparation of ALL . . . or Sleeping"
2329	"Steven Murphy - Is Receiving a Revelation of Our Fallen Nature a Main Catalyst To Being Born Again?"
2330	"Ed Earle - God's knowledge...is knALLedge"
2331	"Michael Bedard - ""A Remnant of the House of Israel - 85 Native American Chiefs"
2332	"Jen Orten - God’s Strange Act"
2333	"M.D. House - Seek Truth & Righteousness and Stand in Holy Places"
2334	"Farrell Pickering - Adam to Adam-ondi-Ahman"
2335	"Andrea Navajo - Testimony: Growing Your Garden"
2336	"Betty LaFontaine - Navajo Spiritual Warriors"
2337	"Delores Kahkonen - The Enlightening Significance of April 6 and the 1877 St. George Temple Indian Chiefs"
2338	"Dennis Isaacson - Analysis of Pearl of Great Price Creation Accounts"
2339	"Hannah Stoddard - Gog & Magog: What America Needs to Know"
2340	"Jonathan Neville - By Means of the Urim & Thumim: Restoring Translation to the Restoration"
2341	"Tim Ballard - Lincoln and the Covenant"
2342	"Greg Matsen - Nephite Dissenters & Social Justice"
2343	"Doug Andrew - How to Set Your Own House in Order Prior to the Second Coming"
2344	"Don Bradley - What was in the Lost 116 Pages?"
2345	"Rod Meldrum - The Voyages of the Book of Mormon"
2346	"Greg Hughes - From the Book of Mormon until Today ... the Enemies of God Are All Cut from the Same Cloth"
2347	"Russ Barlow - Spotting Satan's Science"
2348	"Shawn Hugh - Harmony of the Gospels JST"
2349	"Shandra Madsen - Grocery Shopping, Meal Planning & Preparedness: Save Time"", Eat Healthy & Be Prepared"
2350	"Kip Denning - Hope for America: The Book of Mormon"
2351	"Vince Newmeyer - Forging Covenant Keeping Faith - Finding Truth in Science"
2352	"Shannon Tracy - Debunking ""Who Killed Joseph Smith"" Documentary Part 1"
2353	"David Read - Updates on DNA and Joseph of Egypt"
2354	"Tamara Laing - Facing the Energy Healing Controversy"
2355	"Mark Hales - From Bah Humbug to Born Again"
2356	"Keith Kelsch - A Renaissance is Coming: The Second American Founding"
2357	"Rick Robison - From the Frontier of Iraq to the Temple of our Lord, CIA Officers perspective on the Lefts targeting of Children"
2358	"Dr. Joyce Brown - Suicide; Causes, Cures and Grief Relief"
2359	"Hinge Point"
2360	"James Gee - Lehi's Journey & Ancient Map Nahom"
2361	"Eric Moutsos - God Given Eternal Rights"
2362	"Morgan Philpot - The Full End of All Nations"
2363	"Rick Bennett - Tour of Book of Mormon Geography Theories"
2364	"Doug Andrew - 12 Principles We Must Teach Our Children for the Turmoil Ahead"
2365	"Hannah Stoddard - For Our Day: New Witness and Defense for the Book of Mormon"
2366	"Dean Sessions - Why Can't We Trust the Weather Forecast?"
2367	"Russ Barlow - Do You Want to Know Christ? WATER Another Testament of Christ"
2368	"Ben McClintock - Our Duty to Freedom in the Last Days"
2369	"Jonathan Neville - The Rational Restoration"
2370	"David Hocking - The Annotated JST New Testament Introduction"
2371	"Nathan Osmond"
2372	"Pamela Openshaw - Conservative vs Progressive I"
2373	"Hannah Stoddard - Harry Potter vs. Joseph Smith: Debunking the Magic Worldview"
2374	"Kim Smith - Panel: Debunking ""Who Killed Joseph Smith"" Part 1"
2375	"Russ Barlow - Apostasy Revisited"
2376	"Steve Smoot - This Land Rising from the Dust"
2377	"Dean Sessions - Did a Meteorite Really Kill the Dinosaurs?"
2378	"Phill Wright - Wielding the Sword of Truth and Righteousness in the End of the End of Days"
2379	"Jeremy Michel - Fossils and Faith"
2380	"David Allan - Time & Eternity: The End-times & Beyond Revealed"
2381	"Dana Young - Plagues, Pestilence and Disease"", is there an Answer?"
2382	"Dr. Lee Ostler - Finding a Balance Between Spiritual and Temporal Preparation"
2383	"Daren Lee - Science Destroyed My Faith - How the UM Brought Me Back. Amazing Journey."
2384	"Cameron Chamberlain - God Healing Heroes"
2385	"Keith Chandler - The Most Important Emergency Preparation of ALL ... or Sleeping through the Last Days"
2386	"Jayson Stump - A Work in Progress in all the Land - Part 2"
2387	"Kevin Kraut - Seer Stones, Dreams and other Gifts of the Spirit"
2388	"Jerry Grover - Ziff, Magic Goggles and Golden Plates"
2389	"Jeremy Michel - Dragons in the Book of Mormon"
2390	"Julie Smith - Mothers who know"
2391	"Tamara Laing - Quantum Technology Not-To-Miss"
2392	"Gavin Rich - Newest First Aid Technology - How to Eliminate Up to 80% of All ER Visits Due to Injuries"
2393	"Phillip Taylor - What if You could Fight Back against Cancel Culture?"
2394	"Tom Smokov - Scientifically Beneficial, Advanced Water Filtration"
2395	"Kevin Humphrey - Microcirculation is the ""Holy Grail"" for Our Health & Longevity!"
2396	"Ben King - Zion and The Way of One Heart and One Mind"
2397	"Jeremy Michel - Dinosaurs in the Scriptures and Living Dinosaurs TODAY, and Why it Matters"
2398	"Derrick Peterson - The Language of God -- Rediscovering the Lost Art of Prayer"
2399	"Rhonda Pickering - Isaiah's Endtime Servants"
2400	"Russ Barlow - Does Universal Model Science Matter?"
2401	"Bill Misrasi - The Banner, The Mountain"", and the Multitude (The Church"", The Place and the People)"
2402	"Phil Wright - Man Against Messiah - The Sanhedrin Plot Against Jesus"
2403	"David Read - Connecting Hopewell Fortifications to Heartland Geography"
2404	"Erik Orton - How to Turn Worry into Wonder"
2405	"Floyd Gowans - Book of Mormon Literary Structures - 1 Nephi"
2406	"Eldon Barrowes - America's Nephite Past and Prophesied Futures"
2407	"David Lindsley - What Did Joseph Smith Look Like?"
2408	"Brian Nettles - Unique Words In The Book of Mormon"
2409	"Patti Wilcox - The Kingdom of God. What it is, and Why it matters. Part 2"
2410	"Allan Wade - UM Family History Record - Making Your Personal Connection with the Bible"
2411	"Meghan Farner - Clothing Millennials in the Armor of God"
2412	"Farrell and Rhonda Pickering - One Vision -- Isaiah, Nephi"", Daniel"", & John"
2413	"David Barker - Science and Religion: Reconciling the Conflicts"
2414	"Bob Wright - Believing, In the Church. What is the Foundation of Our Faith?"
2415	"Rick Robison - Founder and CEO of the Legacy Foundation"
2416	"Angie Christensen - Homeopathy for Mental Health Challenges"
2417	"John Andelin - The Science of Beauty"
2418	"Tamara Laing - Ease Anxiety and much more with Quantum Technologies"
2419	"EDIT Rhonda Pickering - Isaiah Endtime Servants - ECHO"
2420	"Shawn Hugh - The Prophet Joseph (Messiah ben Joseph"
2421	"Jay Johnson - Moral Society's Liberties vs Immoral Societies and Tyranny"
2422	"Patti Wilcox - The Kingdom of God. What it is, and Why it matters. Part 1"
2423	"Kevin Paulson - Two Decades of 9/11: The Gateway Drug to Conspiracy"
2424	"Jack Brinkerhoff - War! What is it Good For: Finding Meaning in the Book of Mormon  War Stories"
2425	"Shannon Tracy - Catalyst of the Martyrdom Timeline/events and players leading up to Carthage"
2426	"Boyd Tuttle - Lies We Have Inherited"
2427	"Dale Lewis - Freeze to Death? Or Prosper in the Cold"
2428	"EDIT 1 David Read-Apple Devices HD (Best Quality).m4v"
2429	"Pamela Openshaw - Thomas Jefferson: His Religon, his Slaves"", his Posterity"
2430	"Bruce Lloyd - Amazing Church History You've Never Heard About"
2431	"Robert Brown - National Savior or Suicide? The Article V Convention"
2432	"Tatia Godsey - Combatting Medical Tyranny: Organizing The Council of Health"
2433	"Jake Oaks - Liberty Is Power: The Secret To Restore Liberty"
2434	"David Allan - Game Changer - The Lord's View"
2435	"DW Crosby - The Orchards - Be Fruitful"
2436	"Dr. Joyce Brown - Heavenly Answers to Earthly Challenges"
2437	"Daniel Burdett - Church History Topics: Organic Evolution - A Review"
2438	"Angie Christensen - Don’t Can It and Kill It, Store It Alive! Easy Fermenting for Food Storage"
2439	"Dixie Forsyth - We NEED Masculine Men"
2440	"John Andelin - Evolution: Mask of Science"
2441	"Andrea Hales - From Remnants to Roses: Native People are Blossoming"
2442	"Patricia Kent - Utah Petroglyphs Testify of Christ / Possible Ancient Temple Site!"
2443	"Eldon Stahl - The Article V Convention Lobby, Unmasked"
2444	"Dean Sessions - Evolution vs The Living Model: Why Darwin's Theory Failed and How the New UM Laws of Life Explain Nature"
2445	"Kris Kimball - Where is Heavenly Mother?"
2446	"Craig Fairclough - Design & Build a Water Filtration System"
2447	"EDIT Erik Orton - How to Turn Worry into Wonder"
2448	"DW Crosby - The Orchards - Be Fruitful"
2449	"Shanon Brooks - The New Economy"
2450	"EDIT Russ Barlow - Does Universal Model Science Matter?"
2451	"Bob McEntee - EMP (electromagnetic pulse) Threats and Solutions"
2452	"Herrick Muhlstein - Spiritual Growth and Avoiding Deception in the Last Days"
2453	"EDIT Floyd Gowans - Book of Mormon Literary Structures - 1 Nephi"
2454	"EDIT 41 Sec Phill Wright - Man Against Messiah - The Sanhedrin Plot Against Jesus"
2455	"Dana Young - Can an Ancient Plant Kill MRSA?"
2456	"David Hocking - The giants, the sons of Anak"", and the Jaredites"
2457	"Blaine Skousen - Truth Be Told"
2458	"Kevin Humphrey - Microcirculation is the ""Holy Grail"" for our Health & Longevity!"
